ID,HPO ID,Symptoms
27409657,"['0000689', '0000327']","['Dental malocclusion', 'Hypoplasia of the maxilla']"
27409663,['0002664'],['Neoplasm']
27410251,[],[]
27411238,[],[]
27411493,['0000822'],['Hypertension']
27411686,[],[]
27412144,"['0001297', '0100546']","['Stroke', 'Carotid artery stenosis']"
27412368,"['0000147', '0030127', '0005268']","['Polycystic ovaries', 'Endometriosis', 'Spontaneous abortion']"
27412452,[],[]
27412526,"['0030839', '0009830', '0002758', '0005086', '0031005']","['Knee pain', 'Peripheral neuropathy', 'Osteoarthritis', 'Knee osteoarthritis', 'Hyperalgesia']"
27412534,"['0003563', '0003124']","['Decreased LDL cholesterol concentration', 'Hypercholesterolemia']"
27412612,[],[]
27412759,[],[]
27413146,[],[]
27413283,[],[]
27413416,[],[]
27414407,[],[]
27415391,[],[]
27415757,[],[]
27416524,[],[]
27417076,"['0000822', '0025328', '0001518']","['Hypertension', 'Antepartum hemorrhage', 'Small for gestational age']"
27417211,[],[]
27417537,[],[]
27418256,['0002664'],['Neoplasm']
27418869,"['0000716', '0000739']","['Depressivity', 'Anxiety']"
27420101,[],[]
27420620,[],[]
27421268,[],[]
27421843,['0002664'],['Neoplasm']
27422009,[],[]
27422142,"['0001287', '0001945', '0002013', '0000737', '0012229']","['Meningitis', 'Fever', 'Vomiting', 'Irritability', 'CSF pleocytosis']"
27422367,[],[]
27422746,"['0003124', '0045014', '0003563']","['Hypercholesterolemia', 'Hypolipidemia', 'Decreased LDL cholesterol concentration']"
27423282,[],[]
27423415,[],[]
27423449,"['0002664', '0002894', '0002896', '0006725']","['Neoplasm', 'Neoplasm of the pancreas', 'Neoplasm of the liver', 'Pancreatic adenocarcinoma']"
27424514,[],[]
27425447,"['0002664', '0003002']","['Neoplasm', 'Breast carcinoma']"
27426278,"['0002019', '0012450']","['Constipation', 'Chronic constipation']"
27426713,[],[]
27426888,[],[]
27427129,"['0000518', '0000519']","['Cataract', 'Developmental cataract']"
27427386,"['0001138', '0009830', '0003287']","['Optic neuropathy', 'Peripheral neuropathy', 'Abnormality of mitochondrial metabolism']"
27427881,[],[]
27428958,['0031987'],['Diminished ability to concentrate']
27429532,"['0001876', '0001744', '0001945', '0012050']","['Pancytopenia', 'Splenomegaly', 'Fever', 'Anasarca']"
27429935,['0006349'],['Agenesis of permanent teeth']
27430240,['0100806'],['Sepsis']
27430264,[],[]
27430662,"['0000126', '0000070', '0000072', '0008676', '0010481', '0010957', '0000010']","['Hydronephrosis', 'Ureterocele', 'Hydroureter', 'Congenital megaureter', 'Urethral valve', 'Congenital posterior urethral valve', 'Recurrent urinary tract infections']"
27430924,"['0002202', '0002102']","['Pleural effusion', 'Pleuritis']"
27431445,[],[]
27431623,"['0002664', '0030731', '0006515']","['Neoplasm', 'Carcinoma', 'Interstitial pneumonitis']"
27432227,"['0002664', '0100526', '0002665']","['Neoplasm', 'Neoplasm of the lung', 'Lymphoma']"
27432486,['0002093'],['Respiratory insufficiency']
27433451,[],[]
27433916,"['0002664', '0031495', '0002894']","['Neoplasm', 'Mucinous neoplasm', 'Neoplasm of the pancreas']"
27433933,"['0001369', '0005681', '0003281']","['Arthritis', 'Juvenile rheumatoid arthritis', 'Increased serum ferritin']"
27434049,"['0000822', '0001626']","['Hypertension', 'Abnormality of the cardiovascular system']"
27434112,"['0002664', '0100013', '0100526']","['Neoplasm', 'Neoplasm of the breast', 'Neoplasm of the lung']"
27435204,"['0001297', '0002140']","['Stroke', 'Ischemic stroke']"
27435336,[],[]
27435702,[],[]
27435835,"['0000716', '0001626']","['Depressivity', 'Abnormality of the cardiovascular system']"
27435854,"['0030731', '0025464']","['Carcinoma', 'Increased reactive oxygen species production']"
27436024,['0001677'],['Coronary artery atherosclerosis']
27436068,[],[]
27436292,['0031925'],['Rosette']
27436508,['0002527'],['Falls']
27436524,[],[]
27436635,[],[]
27436784,"['0002664', '0002667', '0000158', '0010866', '0001052', '0003764']","['Neoplasm', 'Nephroblastoma', 'Macroglossia', 'Abdominal wall defect', 'Nevus flammeus', 'Nevus']"
27437046,[],[]
27437094,[],[]
27437203,"['0000855', '0003119', '0001626', '0000842']","['Insulin resistance', 'Abnormality of lipid metabolism', 'Abnormality of the cardiovascular system', 'Hyperinsulinemia']"
27438188,['0001638'],['Cardiomyopathy']
27438230,"['0002664', '0000217', '0002860', '0030731', '0002043', '0002090', '0002835', '0011951']","['Neoplasm', 'Xerostomia', 'Squamous cell carcinoma', 'Carcinoma', 'Esophageal stricture', 'Pneumonia', 'Aspiration', 'Aspiration pneumonia']"
27438380,['0000726'],['Dementia']
27438403,[],[]
27438523,"['0002664', '0100013', '0012740']","['Neoplasm', 'Neoplasm of the breast', 'Papilloma']"
27439116,[],[]
27439307,[],[]
27439396,['0011675'],['Arrhythmia']
27439518,['0002664'],['Neoplasm']
27439969,"['0025502', '0002664']","['Overweight', 'Neoplasm']"
27440255,[],[]
27440478,[],[]
27440725,"['0002664', '0100537', '0012062', '0012063']","['Neoplasm', 'Fasciitis', 'Bone cyst', 'Aneurysmal bone cyst']"
27440782,"['0000822', '0001297']","['Hypertension', 'Stroke']"
27441491,[],[]
27441507,['0002664'],['Neoplasm']
27441638,"['0025464', '0003287', '0002664']","['Increased reactive oxygen species production', 'Abnormality of mitochondrial metabolism', 'Neoplasm']"
27441911,[],[]
27442214,[],[]
27442216,['0031846'],['Femur fracture']
27442261,[],[]
27442448,[],[]
27442784,[],[]
27443131,['0032149'],['Breakthrough pain']
27443244,[],[]
27443504,[],[]
27443945,[],[]
27444328,[],[]
27444636,['0001250'],['Seizures']
27445300,[],[]
27445319,[],[]
27445383,[],[]
27445389,[],[]
27445402,[],[]
27445435,"['0001025', '0410133']","['Urticaria', 'Chronic idiopathic urticaria']"
27445450,[],[]
27445856,"['0002151', '0003128', '0030088']","['Increased serum lactate', 'Lactic acidosis', 'Increased serum testosterone level']"
27445865,"['0000738', '0008765']","['Hallucinations', 'Auditory hallucinations']"
27445997,[],[]
27446048,[],[]
27446224,"['0001397', '0001392', '0000855']","['Hepatic steatosis', 'Abnormality of the liver', 'Insulin resistance']"
27446232,"['0001297', '0002140']","['Stroke', 'Ischemic stroke']"
27446352,[],[]
27446550,"['0031273', '0000704', '0001677']","['Shock', 'Periodontitis', 'Coronary artery atherosclerosis']"
27446579,"['0002664', '0003002', '0100615', '0030731']","['Neoplasm', 'Breast carcinoma', 'Ovarian neoplasm', 'Carcinoma']"
27446852,"['0002242', '0002014', '0001919', '0002013', '0001824', '0011473', '0012414', '0002608']","['Abnormal intestine morphology', 'Diarrhea', 'Acute kidney injury', 'Vomiting', 'Weight loss', 'Villous atrophy', 'Duodenal atrophy', 'Celiac disease']"
27446916,"['0002664', '0012125', '0002721']","['Neoplasm', 'Prostate cancer', 'Immunodeficiency']"
27447000,[],[]
27447421,[],[]
27447713,"['0000787', '0000112', '0003774']","['Nephrolithiasis', 'Nephropathy', 'Stage 5 chronic kidney disease']"
27447827,[],[]
27449022,[],[]
27449508,"['0003256', '0100806']","['Abnormality of the coagulation cascade', 'Sepsis']"
27449676,[],[]
27449818,"['0001410', '0031987']","['Decreased liver function', 'Diminished ability to concentrate']"
27449845,[],[]
27450703,"['0031005', '0012532']","['Hyperalgesia', 'Chronic pain']"
27450737,"['0001626', '0001297', '0001658', '0001635']","['Abnormality of the cardiovascular system', 'Stroke', 'Myocardial infarction', 'Congestive heart failure']"
27450789,"['0000518', '0000519', '0200026']","['Cataract', 'Developmental cataract', 'Ocular pain']"
27451448,[],[]
27451934,"['0100543', '0000726']","['Cognitive impairment', 'Dementia']"
27452398,['0030760'],['Renal fibrosis']
27452524,"['0001909', '0005550', '0005558']","['Leukemia', 'Chronic lymphatic leukemia', 'Chronic leukemia']"
27452974,[],[]
27453213,[],[]
27453359,[],[]
27453556,"['0002647', '0000819']","['Aortic dissection', 'Diabetes mellitus']"
27453830,[],[]
27454066,['0001695'],['Cardiac arrest']
27454252,"['0001677', '0001635', '0001638', '0011675', '0001645']","['Coronary artery atherosclerosis', 'Congestive heart failure', 'Cardiomyopathy', 'Arrhythmia', 'Sudden cardiac death']"
27454379,['0100806'],['Sepsis']
27454401,[],[]
27454637,[],[]
27454738,[],[]
27456016,['0002664'],['Neoplasm']
27456018,['0002595'],['Ileus']
27456062,"['0003202', '0007269']","['Skeletal muscle atrophy', 'Spinal muscular atrophy']"
27457339,"['0001909', '0002488', '0006721']","['Leukemia', 'Acute leukemia', 'Acute lymphoblastic leukemia']"
27457539,['0001945'],['Fever']
27457924,[],[]
27457997,[],[]
27458601,[],[]
27459060,[],[]
27459296,"['0002860', '0030731']","['Squamous cell carcinoma', 'Carcinoma']"
27459610,"['0001974', '0001909', '0002488', '0006721']","['Leukocytosis', 'Leukemia', 'Acute leukemia', 'Acute lymphoblastic leukemia']"
27459898,[],[]
27460285,"['0000023', '0100790']","['Inguinal hernia', 'Hernia']"
27460657,[],[]
27460729,['0002664'],['Neoplasm']
27461472,"['0009830', '0012533', '0003074', '0002664']","['Peripheral neuropathy', 'Allodynia', 'Hyperglycemia', 'Neoplasm']"
27461500,[],[]
27461771,[],[]
27462099,"['0002326', '0001297', '0100543', '0002140', '0001249', '0000726']","['Transient ischemic attack', 'Stroke', 'Cognitive impairment', 'Ischemic stroke', 'Intellectual disability', 'Dementia']"
27463423,"['0000554', '0000478', '0002960']","['Uveitis', 'Abnormality of the eye', 'Autoimmunity']"
27463515,[],[]
27463942,"['0001297', '0005110', '0004325', '0003259']","['Stroke', 'Atrial fibrillation', 'Decreased body weight', 'Elevated serum creatinine']"
27464574,['0000619'],['Impaired convergence']
27464853,['0001250'],['Seizures']
27464911,[],[]
27465008,['0100749'],['Chest pain']
27465464,[],[]
27465497,['0004324'],['Increased body weight']
27465797,['0000112'],['Nephropathy']
27465939,"['0002664', '0012125']","['Neoplasm', 'Prostate cancer']"
27466053,['0100543'],['Cognitive impairment']
27466243,"['0000518', '0000519']","['Cataract', 'Developmental cataract']"
27466300,['0002664'],['Neoplasm']
27466374,['0012648'],['Decreased inflammatory response']
27467147,[],[]
27467249,[],[]
27467251,['0002664'],['Neoplasm']
27467556,"['0001903', '0002900']","['Anemia', 'Hypokalemia']"
27467655,[],[]
27467766,"['0001513', '0025502', '0000822']","['Obesity', 'Overweight', 'Hypertension']"
27467869,"['0002835', '0002665', '0100242']","['Aspiration', 'Lymphoma', 'Sarcoma']"
27468236,['0000716'],['Depressivity']
27468821,[],[]
27468990,[],[]
27469396,['0010865'],['Oppositional defiant disorder']
27469526,['0001250'],['Seizures']
27469581,[],[]
27470228,"['0001626', '0005543']","['Abnormality of the cardiovascular system', 'Reduced protein C activity']"
27470589,[],[]
27470609,"['0001369', '0001370', '0001677', '0004950', '0002664', '0002960', '0000819', '0002511']","['Arthritis', 'Rheumatoid arthritis', 'Coronary artery atherosclerosis', 'Peripheral arterial stenosis', 'Neoplasm', 'Autoimmunity', 'Diabetes mellitus', 'Alzheimer disease']"
27470706,[],[]
27470998,['0002664'],['Neoplasm']
27471103,[],[]
27471363,['0001700'],['Myocardial necrosis']
27472389,"['0002664', '0003002', '0030731']","['Neoplasm', 'Breast carcinoma', 'Carcinoma']"
27472704,[],[]
27473209,[],[]
27473375,"['0000739', '0000716', '0012378']","['Anxiety', 'Depressivity', 'Fatigue']"
27473380,[],[]
27473429,[],[]
27473602,[],[]
27473877,[],[]
27473951,['0012115'],['Hepatitis']
27474557,[],[]
27474570,[],[]
27474829,"['0002647', '0004933', '0012499']","['Aortic dissection', 'Ascending aortic dissection', 'Descending aortic dissection']"
27474969,['0011967'],['Hypocupremia']
27475106,[],[]
27475688,[],[]
27475696,"['0002664', '0002860', '0030731', '0003002']","['Neoplasm', 'Squamous cell carcinoma', 'Carcinoma', 'Breast carcinoma']"
27476158,['0000843'],['Hyperparathyroidism']
27476541,"['0003074', '0025464', '0009830']","['Hyperglycemia', 'Increased reactive oxygen species production', 'Peripheral neuropathy']"
27476625,"['0001369', '0005681']","['Arthritis', 'Juvenile rheumatoid arthritis']"
27476670,['0002090'],['Pneumonia']
27476889,"['0012393', '0002719', '0002664']","['Allergy', 'Recurrent infections', 'Neoplasm']"
27477569,['0002138'],['Subarachnoid hemorrhage']
27478234,[],[]
27478387,['0000739'],['Anxiety']
27478553,['0045082'],['Decreased body mass index']
27478557,[],[]
27479458,"['0001733', '0000969', '0001735']","['Pancreatitis', 'Edema', 'Acute pancreatitis']"
27479571,[],[]
27479867,"['0010732', '0003761', '0025520', '0010604']","['Nodular changes affecting the eyelids', 'Calcinosis', 'Calcinosis cutis', 'Cyst of the eyelid']"
27479943,"['0002664', '0003002']","['Neoplasm', 'Breast carcinoma']"
27480160,[],[]
27480410,"['0001944', '0002027', '0002902', '0002153']","['Dehydration', 'Abdominal pain', 'Hyponatremia', 'Hyperkalemia']"
27480504,[],[]
27480530,[],[]
27481186,[],[]
27481342,['0000969'],['Edema']
27481539,"['0000708', '0000739', '0000756']","['Behavioral abnormality', 'Anxiety', 'Agoraphobia']"
27481714,['0031987'],['Diminished ability to concentrate']
27481810,[],[]
27481881,"['0000822', '0004421']","['Hypertension', 'Elevated systolic blood pressure']"
27481907,['0002088'],['Abnormal lung morphology']
27481922,[],[]
27482315,"['0000112', '0003774']","['Nephropathy', 'Stage 5 chronic kidney disease']"
27482676,[],[]
27482869,[],[]
27483491,[],[]
27484091,[],[]
27484439,"['0000716', '0000819', '0005978']","['Depressivity', 'Diabetes mellitus', 'Type II diabetes mellitus']"
27484604,"['0000347', '0012062', '0040309', '0030793']","['Micrognathia', 'Bone cyst', 'Increased size of the mandible', 'Jaw swelling']"
27484988,['0001057'],['Aplasia cutis congenita']
27485101,['0001626'],['Abnormality of the cardiovascular system']
27485340,[],[]
27485594,[],[]
27485707,"['0002664', '0025020', '0012125']","['Neoplasm', 'Elevated prostate-specific antigen level', 'Prostate cancer']"
27485749,['0100022'],['Abnormality of movement']
27485947,"['0000256', '0004488']","['Macrocephaly', 'Macrocephaly at birth']"
27486082,[],[]
27486419,[],[]
27486825,"['0001513', '0000739', '0000716']","['Obesity', 'Anxiety', 'Depressivity']"
27486953,"['0001250', '0002615', '0001279']","['Seizures', 'Hypotension', 'Syncope']"
27487357,"['0000112', '0012622', '0000822', '0001626', '0000122', '0001919']","['Nephropathy', 'Chronic kidney disease', 'Hypertension', 'Abnormality of the cardiovascular system', 'Unilateral renal agenesis', 'Acute kidney injury']"
27487593,"['0000716', '0000739']","['Depressivity', 'Anxiety']"
27488290,"['0000505', '0003418', '0003419', '0003304']","['Visual impairment', 'Back pain', 'Low back pain', 'Spondylolysis']"
27488293,['0002664'],['Neoplasm']
27488602,"['0001297', '0002140', '0001655']","['Stroke', 'Ischemic stroke', 'Patent foramen ovale']"
27489015,['0002835'],['Aspiration']
27489089,[],[]
27489143,[],[]
27489312,[],[]
27489603,"['0001369', '0001370']","['Arthritis', 'Rheumatoid arthritis']"
27489713,"['0001402', '0030731', '0000765', '0002716', '0100721', '0100749', '0001394', '0012115', '0200123', '0002835']","['Hepatocellular carcinoma', 'Carcinoma', 'Abnormality of the thorax', 'Lymphadenopathy', 'Mediastinal lymphadenopathy', 'Chest pain', 'Cirrhosis', 'Hepatitis', 'Chronic hepatitis', 'Aspiration']"
27489735,[],[]
27490343,[],[]
27490448,[],[]
27490927,['0002664'],['Neoplasm']
27491394,[],[]
27491687,"['0100806', '0001287', '0002783', '0011947']","['Sepsis', 'Meningitis', 'Recurrent lower respiratory tract infections', 'Respiratory tract infection']"
27491778,"['0025464', '0001635']","['Increased reactive oxygen species production', 'Congestive heart failure']"
27492044,"['0002664', '0100580']","['Neoplasm', 'Barrett esophagus']"
27492869,[],[]
27493011,[],[]
27493840,"['0002664', '0001626', '0002511']","['Neoplasm', 'Abnormality of the cardiovascular system', 'Alzheimer disease']"
27493925,[],[]
27494020,[],[]
27494135,[],[]
27494870,['0002664'],['Neoplasm']
27494903,['0002099'],['Asthma']
27494906,['0100806'],['Sepsis']
27494907,[],[]
27494908,"['0000977', '0001581', '0100658']","['Soft skin', 'Recurrent skin infections', 'Cellulitis']"
27494909,[],[]
27495798,"['0001875', '0031864', '0100806']","['Neutropenia', 'Bacteremia', 'Sepsis']"
27496388,[],[]
27496995,[],[]
27497497,['0100806'],['Sepsis']
27498027,[],[]
27498099,"['0002664', '0003002']","['Neoplasm', 'Breast carcinoma']"
27498180,"['0000716', '0002354', '0031987']","['Depressivity', 'Memory impairment', 'Diminished ability to concentrate']"
27498399,[],[]
27498545,"['0030731', '0002862', '0002664']","['Carcinoma', 'Bladder carcinoma', 'Neoplasm']"
27498569,[],[]
27499974,"['0002104', '0010535', '0000470', '0002870', '0040213']","['Apnea', 'Sleep apnea', 'Short neck', 'Obstructive sleep apnea', 'Hypopnea']"
27500005,[],[]
27500198,"['0002664', '0009725']","['Neoplasm', 'Bladder neoplasm']"
27500205,['0002664'],['Neoplasm']
27500262,"['0001943', '0001988']","['Hypoglycemia', 'Recurrent hypoglycemia']"
27500434,[],[]
27500809,[],[]
27501756,"['0030358', '0002664', '0012126', '0001402', '0030731']","['Non-small cell lung carcinoma', 'Neoplasm', 'Stomach cancer', 'Hepatocellular carcinoma', 'Carcinoma']"
27501910,['0012115'],['Hepatitis']
27502245,['0100662'],['Chondritis']
27502941,[],[]
27503306,"['0030149', '0031273']","['Cardiogenic shock', 'Shock']"
27503472,[],[]
27503608,[],[]
27503899,['0000739'],['Anxiety']
27503926,"['0002664', '0003002', '0100013', '0002896']","['Neoplasm', 'Breast carcinoma', 'Neoplasm of the breast', 'Neoplasm of the liver']"
27503979,[],[]
27504100,"['0000752', '0007018', '0001317']","['Hyperactivity', 'Attention deficit hyperactivity disorder', 'Abnormal cerebellum morphology']"
27504260,[],[]
27504422,"['0001114', '0031517', '0012500', '0200034', '0030731', '0002664', '0012740', '0031021', '0010614', '0001036', '0003651']","['Xanthelasma', 'Verruciform xanthoma', 'Verrucous papule', 'Papule', 'Carcinoma', 'Neoplasm', 'Papilloma', 'Squamous Papilloma', 'Fibroma', 'Parakeratosis', 'Foam cells']"
27504738,['0030731'],['Carcinoma']
27504849,"['0002664', '0003002', '0100845', '0012393', '0031273']","['Neoplasm', 'Breast carcinoma', 'Anaphylactic shock', 'Allergy', 'Shock']"
27505217,"['0031418', '0045082']","['Increased body mass index', 'Decreased body mass index']"
