FileName,Actual Text,HPO ID,Phenotype name,No. occurrences,Earliness (lower = earlier)
3943073,"['Six patients with typical features of the multiple basal cell nevus syndrome were studied cytogenetically, using prometaphase G-banding and C-banding. Three patients were from one family and the others were sporadic cases. No cytogenetic marker of the disease was identified using these techniques.']","['HP:0002671', 'HP:0003764']","['Basal cell carcinoma', 'Nevus']","[3, 3]","[0, 0]"
4006277,"['Branchio-oto-renal (BOR) syndrome is a developmental complex presenting with various combinations of ear pits, branchial cleft cysts, deafness and renal anomalies, which is inherited as an autosomal dominant trait. This report describes a father and 2 children with BOR syndrome in which gustatory lacrimation (GL) was also present in 2 of them. GL is considered to be a rare, non-hereditary type of anomalous, cranial nerve-end organ innervation. Since lacrimal stenosis, which can clinically mimic GL, is also a feature of the BOR syndrome, future reports require lacrimal reflex testing and duct patency evaluation to define this variation in the BOR phenotype.']","['HP:0004467', 'HP:0009796', 'HP:0000365', 'HP:0000077', 'HP:0100274']","['Preauricular pit', 'Branchial cyst', 'Hearing impairment', 'Abnormality of the kidney', 'Gustatory lacrimation']","[1, 1, 1, 1, 1]","[1, 4, 6, 7, 12]"
509397,"['We have reviewed a series of 36 patients with the basal cell nevus syndrome seen at Roswell Park Memorial Institute from 1950 to 1978. Among these patients a number of disastrous complications occurred. These include extensive uncontrolled basal cell epithelioma of the face resulting in one death from direct cerebral invasion via the orbit, one facial nerve palsy, two bilateral and two unilateral eye enucleations, and several severe facial mutilations in young patients. There were three patients who developed severe bradycardia and hypotension during induction of general anesthesia required postponement of the intended operation, and one patient with congenital hemiparesis who on investigation was found to have an absent internal carotid artery. A review of the syndrome complex is presented with a plan for recognition and management.']","['HP:0002671', 'HP:0001269', 'HP:0001662', 'HP:0002615', 'HP:0003764', 'HP:0010628']","['Basal cell carcinoma', 'Hemiparesis', 'Bradycardia', 'Hypotension', 'Nevus', 'Facial palsy']","[4, 3, 2, 2, 2, 2]","[0, 0, 0, 0, 0, 0]"
6261046,"['A 17-year-old girl presented with an enlarged cardiac silhouette on routine chest roentgenogram. After clinical evaluation, echocardiography, and pericardiocentesis failed to provide a diagnosis, exploratory thoracotomy and biopsy revealed an unresectable left ventricular fibroma. The tumor continued to enlarge and began causing ventricular arrhythmia. Therefore, she underwent cardiac transplantation 2 years after the initial diagnosis was made. She is now alive nd well 18 months following transplantation.']","['HP:0002664', 'HP:0004308', 'HP:0010614', 'HP:0011675', 'HP:0010617']","['Neoplasm', 'Ventricular arrhythmia', 'Fibroma', 'Arrhythmia', 'Cardiac fibroma']","[2, 2, 2, 2, 1]","[0, 0, 0, 0, 0]"
657583,"['Three families are presented, one with branchio-oto-renal dysplasia (BOR) and two with branchio-oto dysplasia (BO). The former syndrome is characterized by external ear malformations, cervical fistulae, mixed hearing loss and renal anomalies of varying severity. The latter syndrome differs in that there are no renal anomalies and that the sensorineural component of the hearing loss may be absent. The external ear malformations are quite variable in both syndromes. Evidence is presented which supports the idea that these two syndromes are not phenotypic variants of the same autosomal dominant mutation but distinct disease entities. The BOR syndrome appears to belong to a larger group of hereditary ear dysplasia-renal adysplasia syndromes that must be carefully ruled out in all patients with familial branchial arch malformations as well as in the parents and siblings of infants with ""Potter facies"" in the presence of auricular malformation and renal adysplasia.']","['HP:0000110', 'HP:0000365', 'HP:0000356', 'HP:0008572', 'HP:0000077', 'HP:0000410', 'HP:0002009', 'HP:0000377']","['Renal dysplasia', 'Hearing impairment', 'Abnormality of the outer ear', 'External ear malformation', 'Abnormality of the kidney', 'Mixed hearing impairment', 'Potter facies', 'Abnormality of the pinna']","[3, 3, 2, 2, 2, 1, 1, 1]","[1, 5, 2, 2, 7, 5, 19, 20]"
6631421,"['A young girl 12 old, sent to us for obesity, and coxa-epiphysiolysis showed signs of mental retardation and bilateral thumb ankylosis. The fact that the mother was also affected by both of these signs, led to a more detailed genetic research. The latter revealed that not only the daughter, the mother, but also their own mother and may be, the sister, the grand-mother and the great-aunt of the patient had a retardation, a slight dysmorphia, a type A brachydactylia, signs of obesity and an identical ankylosis of both thumbs. This vertical inheritance, affecting apparently females only, but not associated with a high rate of miscarriage, has, it seems, never been reported. The characteristics of this family are being considered and discussed.']","['HP:0001513', 'HP:0031013', 'HP:0001249']","['Obesity', 'Ankylosis', 'Intellectual disability']","[4, 4, 2]","[0, 0, 0]"
6741990,"['This is a report on a child with sensorineural deafness, imperforate anus with rectovaginal fistula, hypoplastic thumb, and congenital heart defect. This pattern of congenital anomalies is similar to that described in patients with the Townes-Brocks syndrome, although the present patient has characteristics that have not been reported previously in this syndrome. It is proposed that the clinical spectrum of the Townes-Brocks syndrome must be extended to include congenital heart defect, auricular changes differing from those previously described, and anomalies of other internal organs. The syndrome is an autosomal dominant trait. The present case may represent a de novo mutation.']","['HP:0000365', 'HP:0001627', 'HP:0030680', 'HP:0000407', 'HP:0008527', 'HP:0002023', 'HP:0000143', 'HP:0009778', 'HP:0000118']","['Hearing impairment', 'Abnormal heart morphology', 'Abnormality of cardiovascular system morphology', 'Sensorineural hearing impairment', 'Congenital sensorineural hearing impairment', 'Anal atresia', 'Rectovaginal fistula', 'Short thumb', 'Phenotypic abnormality']","[2, 2, 2, 1, 1, 1, 1, 1, 1]","[1, 6, 6, 1, 1, 3, 4, 5, 9]"
6774282,"['Neurofibromatosis includes the common ""peripheral"" form and a recently documented ""central"" form. We describe the central form in 130 cases from 9 kindreds personally studied and 15 reported kindreds. Central neurofibromatosis with bilateral acoustic neuroma is an autosomal dominant disorder beginning about 20 years of age, accompanied by mild skin changes. In three kindreds with central neurofibromatosis, we measured nerve growth factor in serum by radioimmunoassay and radioreceptor assay. Only the antigenic activity of nerve growth factor was increased. In contrast, in peripheral neurofibromatosis, only the functional activity of nerve growth factor has been reported increased. Central and peripheral forms of neurofibromatosis are closely related but discrete diseases which appear to have separate alterations in nerve growth factor activity.']","['HP:0001067', 'HP:0009588', 'HP:0030430']","['Neurofibromas', 'Vestibular Schwannoma', 'Neuroma']","[5, 2, 2]","[1, 3, 3]"
6823972,"['No difference in survival was observed between cultured cells from basal cell naevus syndrome (BCNS) patients and normal controls following exposure of fibroblasts to ionizing radiation. Potential lethal damage repair in BCNS cells, measured by holding experiments, was also no different from normal. G0-irradiated lymphocytes from BCNS patients were found to have a significantly higher level of X-ray-induced chromosome aberrations compared with normals. This increase is, however, small, and, taken together with the survival data, suggests that increased cell killing as a measure of the unusual clinical radiosensitivity is not the major effect of the BCNS gene.']",['HP:0003764'],['Nevus'],[2],[0]
6829601,"['Two unrelated children (one male, the other female) had unusual craniofacial anomalies consisting of hemangiomatous branchial clefts, lip pseudoclefts, and identical unusual facial appearance. One also had unilateral microphthalmia and both had congenital nasolacrimal duct obstruction. Two similar, sporadic cases from the literature were also identified. These four cases form the basis of a new, distinctly recognizable pattern of malformation.']","['HP:0000271', 'HP:0000568', 'HP:0000579', 'HP:0001999', 'HP:0000159', 'HP:0002006', 'HP:0009794', 'HP:0410030']","['Abnormality of the face', 'Microphthalmia', 'Nasolacrimal duct obstruction', 'Abnormal facial shape', 'Abnormal lip morphology', 'Facial cleft', 'Branchial anomaly', 'Cleft lip']","[2, 2, 2, 2, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0]"
6846397,['We report a man who had the branchio-oto-renal (BOR) syndrome with crossed renal ectopia. His three children were born with bilateral renal agenesis and the so-called Potter syndrome. This case illustrates the potential severity of the renal anomalies in the BOR syndrome and the inadequacy of oligohydramnios and maternal serum alpha-fetoprotein as screening methods for renal agenesis. This case also implies strongly the necessity for meticulous search for renal anomalies in individuals with the BOR syndrome and proper counseling regarding the possibility of lethal bilateral renal agenesis.'],"['HP:0000104', 'HP:0000077', 'HP:0010958', 'HP:0000086', 'HP:0001562']","['Renal agenesis', 'Abnormality of the kidney', 'Bilateral renal agenesis', 'Ectopic kidney', 'Oligohydramnios']","[6, 3, 3, 2, 2]","[0, 0, 0, 0, 0]"
6859100,"['We report two families in which propositi had severe bilateral sensorineural hearing loss, a preauricular pit or tag, and duplication of the ureters or bifid renal pelvices. Other relatives had one or more of these anomalies in a pattern suggesting autosomal dominant inheritance with reduced penetrance and variable expressivity. We suggest the term ""branchio-oto-ureteral syndrome"" to designate this condition.']","['HP:0000365', 'HP:0000407', 'HP:0008527', 'HP:0004467', 'HP:0008619', 'HP:0000384']","['Hearing impairment', 'Sensorineural hearing impairment', 'Congenital sensorineural hearing impairment', 'Preauricular pit', 'Bilateral sensorineural hearing impairment', 'Preauricular skin tag']","[3, 2, 2, 2, 1, 1]","[1, 1, 1, 4, 1, 4]"
