ID,Disease,HPO ID,Symptoms
182290,Smith–Magenis syndrome,"['0000490', '0000708', '0000321', '0000293', '0000303', '0000457', '0005280', '0000574', '0000179', '0012471', '0000154', '0000248', '0002329', '0025161', '0000718', '0000739', '0007018', '0100716', '0012168', '0012166', '0004322', '0000925', '0002650', '0001609', '0000364', '0000365', '0000598']","['Deeply set eye', 'Behavioral abnormality', 'Square face', 'Full cheeks', 'Mandibular prognathia', 'Depressed nasal ridge', 'Depressed nasal bridge', 'Thick eyebrow', 'Thick lower lip vermilion', 'Thick vermilion border', 'Wide mouth', 'Brachycephaly', 'Drowsiness', 'Frequent temper tantrums', 'Aggressive behavior', 'Anxiety', 'Attention deficit hyperactivity disorder', 'Self-injurious behavior', 'Head-banging', 'Skin-picking', 'Short stature', 'Abnormality of the vertebral column', 'Scoliosis', 'Hoarse voice', 'Hearing abnormality', 'Hearing impairment', 'Abnormality of the ear']"
117550,Sotos syndrome,"['0002664', '0001548', '0005616', '0000752', '0007018', '0000722', '0100710', '0001252', '0001290', '0001319', '0008947', '0002650', '0001250', '0001627', '0030680', '0000365', '0000952', '0011968']","['Neoplasm', 'Overgrowth', 'Accelerated skeletal maturation', 'Hyperactivity', 'Attention deficit hyperactivity disorder', 'Obsessive-compulsive behavior', 'Impulsivity', 'Muscular hypotonia', 'Generalized hypotonia', 'Neonatal hypotonia', 'Infantile muscular hypotonia', 'Scoliosis', 'Seizures', 'Abnormal heart morphology', 'Abnormality of cardiovascular system morphology', 'Hearing impairment', 'Jaundice', 'Feeding difficulties']"
270700,Spastic paraplegia 15,"['0001257', '0009830', '0002061', '0001251', '0001249', '0001288', '0006903', '0003202', '0007431', '0008064', '0001250', '0001138', '0000726', '0000365', '0002062', '0002191', '0002493', '0001348', '0003487', '0001324', '0002355', '0002495', '0003401', '0002172', '0002064', '0001276', '0002415']","['Spasticity', 'Peripheral neuropathy', 'Lower limb spasticity', 'Ataxia', 'Intellectual disability', 'Gait disturbance', 'Congenital peripheral neuropathy', 'Skeletal muscle atrophy', 'Congenital ichthyosiform erythroderma', 'Ichthyosis', 'Seizures', 'Optic neuropathy', 'Dementia', 'Hearing impairment', 'Morphological abnormality of the pyramidal tract', 'Progressive spasticity', 'Upper motor neuron dysfunction', 'Brisk reflexes', 'Babinski sign', 'Muscle weakness', 'Difficulty walking', 'Impaired vibratory sensation', 'Paresthesia', 'Postural instability', 'Spastic gait', 'Hypertonia', 'Leukodystrophy']"
245480,Specific granule deficiency,"['0032101', '0031292', '0002090', '0002088', '0006528', '0100806', '0000265', '0000388', '0002716', '0001879', '0011447']","['Unusual infection', 'Cutaneous abscess', 'Pneumonia', 'Abnormal lung morphology', 'Chronic lung disease', 'Sepsis', 'Mastoiditis', 'Otitis media', 'Lymphadenopathy', 'Abnormal eosinophil morphology', 'Hyposegmentation of neutrophil nuclei']"
608728,Spondyloepimetaphyseal dysplasia,[],[]
271700,Spondyloperipheral dysplasia,[],[]
300707,STAR syndrome,[],[]
184500,Steatocystoma multiplex,[],[]
184900,Stiff skin syndrome,[],[]
137215,Stomach cancer,"['0002664', '0410281', '0002027', '0002015', '0002592']","['Neoplasm', 'Dyspepsia', 'Abdominal pain', 'Dysphagia', 'Gastric ulcer']"
271980,Succinic semialdehyde dehydrogenase deficiency,"['0001250', '0001263', '0001251', '0001265', '0000657', '0002186', '0001290', '0001319', '0001249', '0001254', '0002093', '0002098', '0001943', '0000486', '0000639', '0006934', '0032118', '0000543', '0000980', '0002133', '0000750', '0001270', '0002194', '0010862', '0000708', '0000252', '0000256', '0000496', '0000709', '0001266', '0001347', '0002353', '0003198', '0004488', '0011451']","['Seizures', 'Global developmental delay', 'Ataxia', 'Hyporeflexia', 'Oculomotor apraxia', 'Apraxia', 'Generalized hypotonia', 'Neonatal hypotonia', 'Intellectual disability', 'Lethargy', 'Respiratory insufficiency', 'Respiratory distress', 'Hypoglycemia', 'Strabismus', 'Nystagmus', 'Congenital nystagmus', 'Retinitis', 'Optic disc pallor', 'Pallor', 'Status epilepticus', 'Delayed speech and language development', 'Motor delay', 'Delayed gross motor development', 'Delayed fine motor development', 'Behavioral abnormality', 'Microcephaly', 'Macrocephaly', 'Abnormality of eye movement', 'Psychosis', 'Choreoathetosis', 'Hyperreflexia', 'EEG abnormality', 'Myopathy', 'Macrocephaly at birth', 'Congenital microcephaly']"
245050,Succinyl-CoA:3-oxoacid CoA transferase deficiency,[],[]
272300,Sulfite oxidase deficiency,[],[]
601104,"Supranuclear palsy, progressive","['0002527', '0000726', '0025402', '0000751', '0000741', '0000734', '0000739', '0002015', '0200136', '0001371', '0002803', '0000020', '0002019', '0000597', '0025330', '0025331', '0000639', '0006934', '0000619', '0000651', '0000602', '0000623', '0001300', '0001332', '0001491', '0007024', '0002172', '0100543', '0002355', '0002359']","['Falls', 'Dementia', 'Square-wave jerks', 'Personality changes', 'Apathy', 'Disinhibition', 'Anxiety', 'Dysphagia', 'Oral-pharyngeal dysphagia', 'Flexion contracture', 'Congenital contracture', 'Urinary incontinence', 'Constipation', 'Ophthalmoparesis', 'Downgaze palsy', 'Upgaze palsy', 'Nystagmus', 'Congenital nystagmus', 'Impaired convergence', 'Diplopia', 'Ophthalmoplegia', 'Supranuclear ophthalmoplegia', 'Parkinsonism', 'Dystonia', 'Congenital fibrosis of extraocular muscles', 'Pseudobulbar paralysis', 'Postural instability', 'Cognitive impairment', 'Difficulty walking', 'Frequent falls']"
185500,Supravalvar aortic stenosis,[],[]
205400,Tangier disease,"['0030812', '0001433', '0002240', '0009830', '0001626']","['Enlarged tonsils', 'Hepatosplenomegaly', 'Hepatomegaly', 'Peripheral neuropathy', 'Abnormality of the cardiovascular system']"
272800,Tay–Sachs disease,"['0001276', '0003552']","['Hypertonia', 'Muscle stiffness']"
610441,Testicular microlithiasis,[],[]
187500,Tetralogy of Fallot,"['0001636', '0001629', '0001694', '0012382', '0030148', '0011968', '0004324', '0001510', '0002094', '0001217', '0100759', '0001901']","['Tetralogy of Fallot', 'Ventricular septal defect', 'Right-to-left shunt', 'Left-to-right shunt', 'Heart murmur', 'Feeding difficulties', 'Increased body weight', 'Growth delay', 'Dyspnea', 'Clubbing', 'Clubbing of fingers', 'Polycythemia']"
187950,"Thrombocythemia, essential",[],[]
188030,"Thrombocytopenic purpura, autoimmune","['0011029', '0000979', '0000967', '0000225', '0000132', '0007420', '0003010', '0001342', '0002138', '0002239']","['Internal hemorrhage', 'Purpura', 'Petechiae', 'Gingival bleeding', 'Menorrhagia', 'Spontaneous hematomas', 'Prolonged bleeding time', 'Cerebral hemorrhage', 'Subarachnoid hemorrhage', 'Gastrointestinal hemorrhage']"
188470,"Thyroid carcinoma, follicular",[],[]
188570,Thyroid hormone resistance,[],[]
188550,Thyroid papillary carcinoma,[],[]
103500,Tietz albinism-deafness syndrome,[],[]
601005,Timothy syndrome,"['0001159', '0001657', '0011675', '0000717', '0000729', '0000691', '0000670', '0005692', '0005110', '0000271', '0011220']","['Syndactyly', 'Prolonged QT interval', 'Arrhythmia', 'Autism', 'Autistic behavior', 'Microdontia', 'Carious teeth', 'Joint hyperflexibility', 'Atrial fibrillation', 'Abnormality of the face', 'Prominent forehead']"
137580,Tourette syndrome,[],[]
107480,Townes–Brocks syndrome,"['0000365', '0000356', '0000400', '0000598', '0008551', '0000407', '0008527', '0000405', '0008591', '0000377', '0000394', '0000384', '0004467', '0002023', '0000143', '0002025', '0000077', '0000089', '0000003', '0000110', '0001627', '0001636', '0001760', '0009778', '0001159', '0001770', '0006101', '0010554', '0005048', '0001845']","['Hearing impairment', 'Abnormality of the outer ear', 'Macrotia', 'Abnormality of the ear', 'Microtia', 'Sensorineural hearing impairment', 'Congenital sensorineural hearing impairment', 'Conductive hearing impairment', 'Congenital conductive hearing impairment', 'Abnormality of the pinna', 'Lop ear', 'Preauricular skin tag', 'Preauricular pit', 'Anal atresia', 'Rectovaginal fistula', 'Anal stenosis', 'Abnormality of the kidney', 'Renal hypoplasia', 'Multicystic kidney dysplasia', 'Renal dysplasia', 'Abnormal heart morphology', 'Tetralogy of Fallot', 'Abnormality of the foot', 'Short thumb', 'Syndactyly', 'Toe syndactyly', 'Finger syndactyly', 'Cutaneous finger syndactyly', 'Synostosis of carpal bones', 'Overlapping toe']"
606003,Transaldolase deficiency,"['0003256', '0001873', '0001905', '0001433', '0001395', '0002612', '0000369', '0000973']","['Abnormality of the coagulation cascade', 'Thrombocytopenia', 'Congenital thrombocytopenia', 'Hepatosplenomegaly', 'Hepatic fibrosis', 'Congenital hepatic fibrosis', 'Low-set ears', 'Cutis laxa']"
190320,Trichodentoosseous syndrome,[],[]
601675,Trichothiodystrophy,[],[]
613229,Trichotillomania,"['0012167', '0001596', '0001595']","['Hair-pulling', 'Alopecia', 'Abnormality of the hair']"
609015,Trifunctional protein deficiency,"['0001943', '0002094', '0002098', '0005957', '0000488', '0000580', '0001290', '0001319', '0008947', '0003326', '0006903', '0009830']","['Hypoglycemia', 'Dyspnea', 'Respiratory distress', 'Breathing dysregulation', 'Retinopathy', 'Pigmentary retinopathy', 'Generalized hypotonia', 'Neonatal hypotonia', 'Infantile muscular hypotonia', 'Myalgia', 'Congenital peripheral neuropathy', 'Peripheral neuropathy']"
190440,Trigonocephaly,[],[]
602079,Trimethylaminuria,"['0003614', '0410020', '0500001']","['Trimethylaminuria', 'Fish odor', 'Body odor']"
275900,Troyer syndrome,"['0001257', '0009830', '0002061', '0001251', '0001249', '0001288', '0006903', '0003202', '0007431', '0008064', '0001250', '0001138', '0000726', '0000365', '0002062', '0002191', '0002493', '0001348', '0003487', '0001324', '0002355', '0002495', '0003401', '0002172', '0002064', '0001276', '0002415']","['Spasticity', 'Peripheral neuropathy', 'Lower limb spasticity', 'Ataxia', 'Intellectual disability', 'Gait disturbance', 'Congenital peripheral neuropathy', 'Skeletal muscle atrophy', 'Congenital ichthyosiform erythroderma', 'Ichthyosis', 'Seizures', 'Optic neuropathy', 'Dementia', 'Hearing impairment', 'Morphological abnormality of the pyramidal tract', 'Progressive spasticity', 'Upper motor neuron dysfunction', 'Brisk reflexes', 'Babinski sign', 'Muscle weakness', 'Difficulty walking', 'Impaired vibratory sensation', 'Paresthesia', 'Postural instability', 'Spastic gait', 'Hypertonia', 'Leukodystrophy']"
277660,Tyrosinemia type II,[],[]
276710,Tyrosinemia type III,[],[]
254090,Ullrich congenital muscular dystrophy,[],[]
181450,Ulnar–mammary syndrome,[],[]
276880,Urocanase deficiency,"['0012072', '0012237']","['Aciduria', 'Urocanic aciduria']"
236730,Urofacial syndrome,[],[]
276904,"Usher syndrome, type 1C","['0000365', '0000505', '0000572', '0000510', '0032118', '0000546', '0000618', '0000662', '0007642', '0007875', '0007994', '0007663']","['Hearing impairment', 'Visual impairment', 'Visual loss', 'Rod-cone dystrophy', 'Retinitis', 'Retinal degeneration', 'Blindness', 'Nyctalopia', 'Congenital stationary night blindness', 'Congenital blindness', 'Peripheral visual field loss', 'Reduced visual acuity']"
601067,"Usher syndrome, type 1D","['0000365', '0000505', '0000572', '0000510', '0032118', '0000546', '0000618', '0000662', '0007642', '0007875', '0007994', '0007663']","['Hearing impairment', 'Visual impairment', 'Visual loss', 'Rod-cone dystrophy', 'Retinitis', 'Retinal degeneration', 'Blindness', 'Nyctalopia', 'Congenital stationary night blindness', 'Congenital blindness', 'Peripheral visual field loss', 'Reduced visual acuity']"
276901,"Usher syndrome, type 2A","['0000365', '0000505', '0000572', '0000510', '0032118', '0000546', '0000618', '0000662', '0007642', '0007875', '0007994', '0007663']","['Hearing impairment', 'Visual impairment', 'Visual loss', 'Rod-cone dystrophy', 'Retinitis', 'Retinal degeneration', 'Blindness', 'Nyctalopia', 'Congenital stationary night blindness', 'Congenital blindness', 'Peripheral visual field loss', 'Reduced visual acuity']"
276902,"Usher syndrome, type 3","['0000365', '0000505', '0000572', '0000510', '0032118', '0000546', '0000618', '0000662', '0007642', '0007875', '0007994', '0007663']","['Hearing impairment', 'Visual impairment', 'Visual loss', 'Rod-cone dystrophy', 'Retinitis', 'Retinal degeneration', 'Blindness', 'Nyctalopia', 'Congenital stationary night blindness', 'Congenital blindness', 'Peripheral visual field loss', 'Reduced visual acuity']"
600630,UV-sensitive syndrome,[],[]
192350,VACTERL association,[],[]
239100,Van Buchem disease,[],[]
119300,van der Woude syndrome,[],[]
192430,Velocardiofacial syndrome,"['0001627', '0030680', '0002019', '0000220', '0002719', '0005359', '0002901', '0000829', '0100753']","['Abnormal heart morphology', 'Abnormality of cardiovascular system morphology', 'Constipation', 'Velopharyngeal insufficiency', 'Recurrent infections', 'Aplasia of the thymus', 'Hypocalcemia', 'Hypoparathyroidism', 'Schizophrenia']"
201475,VLCAD deficiency,"['0001254', '0001638', '0001698', '0001943', '0001985', '0002013', '0002240', '0003201', '0003326', '0011675', '0030766']","['Lethargy', 'Cardiomyopathy', 'Pericardial effusion', 'Hypoglycemia', 'Hypoketotic hypoglycemia', 'Vomiting', 'Hepatomegaly', 'Rhabdomyolysis', 'Myalgia', 'Arrhythmia', 'Ear pain']"
124500,Vohwinkel syndrome,[],[]
193300,von Hippel–Lindau syndrome,"['0010797', '0002664', '0000572', '0001297', '0001658', '0001626', '0009713']","['Hemangioblastoma', 'Neoplasm', 'Visual loss', 'Stroke', 'Myocardial infarction', 'Abnormality of the cardiovascular system', 'Spinal hemangioblastoma']"
193500,Waardenburg syndrome type 1,[],[]
608890,Waardenburg syndrome type 2D,[],[]
148820,Waardenburg syndrome type 3,"['0000365', '0000407', '0008527']","['Hearing impairment', 'Sensorineural hearing impairment', 'Congenital sensorineural hearing impairment']"
277580,Waardenburg syndrome type 4A,"['0000365', '0000407', '0008527']","['Hearing impairment', 'Sensorineural hearing impairment', 'Congenital sensorineural hearing impairment']"
613265,Waardenburg syndrome type 4B,"['0000365', '0000407', '0008527']","['Hearing impairment', 'Sensorineural hearing impairment', 'Congenital sensorineural hearing impairment']"
613266,Waardenburg syndrome type 4C,"['0000365', '0000407', '0008527']","['Hearing impairment', 'Sensorineural hearing impairment', 'Congenital sensorineural hearing impairment']"
193510,Waardenburg syndrome type IIA,"['0000365', '0000407', '0008527']","['Hearing impairment', 'Sensorineural hearing impairment', 'Congenital sensorineural hearing impairment']"
122700,Warfarin resistance,[],[]
613398,Warsaw breakage syndrome,[],[]
193520,Watson syndrome,[],[]
277590,Weaver syndrome,"['0001249', '0001263', '0001270', '0002194', '0001256', '0002370', '0000707', '0000750', '0001250', '0001276', '0001290', '0001319', '0000708']","['Intellectual disability', 'Global developmental delay', 'Motor delay', 'Delayed gross motor development', 'Intellectual disability, mild', 'Poor coordination', 'Abnormality of the nervous system', 'Delayed speech and language development', 'Seizures', 'Hypertonia', 'Generalized hypotonia', 'Neonatal hypotonia', 'Behavioral abnormality']"
608328,"Weill–Marchesani syndrome, dominant",[],[]
277610,Weissenbacher–Zweymüller syndrome,[],[]
277700,Werner syndrome,[],[]
193670,WHIM syndrome,[],[]
193900,White sponge nevus,[],[]
194070,Wilms' tumor,"['0002664', '0002667', '0001945', '0002018', '0002027', '0031500', '0000790', '0000822', '0002013', '0012871']","['Neoplasm', 'Nephroblastoma', 'Fever', 'Nausea', 'Abdominal pain', 'Abdominal mass', 'Hematuria', 'Hypertension', 'Vomiting', 'Varicocele']"
277900,Wilson's disease,"['0025321', '0001392']","['Copper accumulation in liver', 'Abnormality of the liver']"
301000,Wiskott–Aldrich syndrome,"['0001873', '0001905', '0000967', '0002014', '0025085', '0000964', '0002718', '0002719', '0002960', '0002664', '0002665', '0001909', '0005537', '0001880']","['Thrombocytopenia', 'Congenital thrombocytopenia', 'Petechiae', 'Diarrhea', 'Bloody diarrhea', 'Eczema', 'Recurrent bacterial infections', 'Recurrent infections', 'Autoimmunity', 'Neoplasm', 'Lymphoma', 'Leukemia', 'Decreased mean platelet volume', 'Eosinophilia']"
189500,Witkop syndrome,[],[]
226980,Wolcott–Rallison syndrome,[],[]
194200,Wolff–Parkinson–White syndrome,[],[]
604928,Wolfram syndrome 2,[],[]
222300,Wolfram syndrome,[],[]
241080,Woodhouse–Sakati syndrome,[],[]
278250,Wrinkly skin syndrome,"['0100678', '0000973', '0000270', '0001263', '0025167']","['Premature skin wrinkling', 'Cutis laxa', 'Delayed cranial suture closure', 'Global developmental delay', 'Fragmented elastic fibers in the dermis']"
278700,Xeroderma pigmentosum group A,"['0025127', '0002664', '0008069', '0001009', '0001480', '0000495', '0000958', '0012804', '0040189']","['Actinic keratosis', 'Neoplasm', 'Neoplasm of the skin', 'Telangiectasia', 'Freckling', 'Recurrent corneal erosions', 'Dry skin', 'Corneal ulceration', 'Scaling skin']"
610651,Xeroderma pigmentosum group B,"['0025127', '0002664', '0008069', '0001009', '0001480', '0000495', '0000958', '0012804', '0040189']","['Actinic keratosis', 'Neoplasm', 'Neoplasm of the skin', 'Telangiectasia', 'Freckling', 'Recurrent corneal erosions', 'Dry skin', 'Corneal ulceration', 'Scaling skin']"
278720,Xeroderma pigmentosum group C,"['0025127', '0002664', '0008069', '0001009', '0001480', '0000495', '0000958', '0012804', '0040189']","['Actinic keratosis', 'Neoplasm', 'Neoplasm of the skin', 'Telangiectasia', 'Freckling', 'Recurrent corneal erosions', 'Dry skin', 'Corneal ulceration', 'Scaling skin']"
278730,Xeroderma pigmentosum group D,"['0025127', '0002664', '0008069', '0001009', '0001480', '0000495', '0000958', '0012804', '0040189']","['Actinic keratosis', 'Neoplasm', 'Neoplasm of the skin', 'Telangiectasia', 'Freckling', 'Recurrent corneal erosions', 'Dry skin', 'Corneal ulceration', 'Scaling skin']"
278760,Xeroderma pigmentosum group F,"['0025127', '0002664', '0008069', '0001009', '0001480', '0000495', '0000958', '0012804', '0040189']","['Actinic keratosis', 'Neoplasm', 'Neoplasm of the skin', 'Telangiectasia', 'Freckling', 'Recurrent corneal erosions', 'Dry skin', 'Corneal ulceration', 'Scaling skin']"
278780,Xeroderma pigmentosum group G,"['0025127', '0002664', '0008069', '0001009', '0001480', '0000495', '0000958', '0012804', '0040189']","['Actinic keratosis', 'Neoplasm', 'Neoplasm of the skin', 'Telangiectasia', 'Freckling', 'Recurrent corneal erosions', 'Dry skin', 'Corneal ulceration', 'Scaling skin']"
278750,"Xeroderma pigmentosum, variant type","['0025127', '0002664', '0008069', '0001009', '0001480', '0000495', '0000958', '0012804', '0040189']","['Actinic keratosis', 'Neoplasm', 'Neoplasm of the skin', 'Telangiectasia', 'Freckling', 'Recurrent corneal erosions', 'Dry skin', 'Corneal ulceration', 'Scaling skin']"
214100,Zellweger syndrome,"['0000365', '0001730', '0000290', '0000348', '0009891', '0000286', '0011800', '0000239', '0002240', '0100593', '0000478', '0000107', '0001252', '0001290', '0001319', '0001250', '0002104']","['Hearing impairment', 'Progressive hearing impairment', 'Abnormality of the forehead', 'High forehead', 'Underdeveloped supraorbital ridges', 'Epicanthus', 'Midface retrusion', 'Large fontanelles', 'Hepatomegaly', 'Calcification of cartilage', 'Abnormality of the eye', 'Renal cyst', 'Muscular hypotonia', 'Generalized hypotonia', 'Neonatal hypotonia', 'Seizures', 'Apnea']"
