file,spanish,HPO_symptoms,HPO_code
15994874,"Neurofibromatosis 2 (NF2) los pacientes con mutaciones NF2 en el sitio de empalme constitucional presentan una mayor variabilidad en la severidad de la enfermedad que los pacientes NF2 con otros tipos de mutaciones; se desconoce la causa de esta variabilidad. Se evaluaron las correlaciones genotipo-fenotipo, centrándose especialmente en la localización de mutaciones en el sitio de empalme, utilizando mutación e información clínica sobre 831 pacientes de 528 familias NF2 con mutaciones NF2 constitucionales identificadas. Las características clínicas examinadas fueron la edad al inicio de los síntomas de NF2 y el número de meningiomas intracraneales, que son los principales índices de gravedad de la NF2. Se utilizaron dos modelos de regresión para analizar las correlaciones genotipo-fenotipo. Las personas con mutaciones en el sitio de empalme en los exones 1-5 presentaron una enfermedad más grave que las mutaciones en el lugar de empalme en los exones 11-15. Este resultado es compatible con estudios que demuestran que los exones 2 y 3 son necesarios para la autoasociación del amino terminal de la proteína NF2 in vitro, y que las deleciones de los exones 2 y 3 en los modelos de ratón transgénico y Knockout de NF2 causan una alta prevalencia de tumores derivados de células de Schwann.","['Neurofibromatosis', 'variabilidad', 'variabilidad', 'meningiomas intracraneales.', 'meningiomas', 'Tumores derivados de células de Schwann.', 'tumores']","['0006746', '0003812', '0003812', '0100009', '0002858', '0100008', '0002664']"
1619642,"Se describen dos hermanos con el síndrome de síndrome-óculo-facial. Ambos tienen quistes haemangiomatous orbitales, que es una característica que no se ha notificado previamente. Ambos progenitores son clínicamente normales y no están relacionados. Este trastorno se ha descrito mostrando una transmisión autosómica dominante, por lo que esta familia podría representar una forma autosómica recesiva o mosaicismo germinal para el gen dominante.","['quistes haemangiomatous orbitales.', 'autosómica dominante.', 'transmisión dominante.', 'dominante', 'forma autosómica recesiva.', 'autosómica recesiva.', 'mosaicismo de línea germinal.', 'dominante']","['0001144', '0000006', '0000006', '0000006', '0000007', '0000007', '0001442', '0000006']"
1672177,"El síndrome de Angélica y el síndrome de Prader-Willi son ambas causas de retraso mental con fenotipos clínicos reconocibles, pero muy diferentes. Ambos se asocian a deleciones del cromosoma 15q11-13, de origen maternal en Angélica y paternal en Prader-Willi. Prader-Willi puede presentarse por herencia de dos cromosomas 15 de la madre y ninguno del padre (uniparental materna uniparental). En 2 pacientes con síndrome de Angélica encontramos evidencia de uniparental paternal uniparental. Los efectos fenotípicos de la uniparental materna y paterna del cromosoma 15 son muy diferentes y la herencia de dos 15 normales de uno de los progenitores no conduce a un desarrollo normal--evidencias contundentes en el hombre para la impresión genómica, en las que el mismo gen tiene diferentes efectos dependiendo de su origen parental.","['retraso mental.', 'retraso']","['0001249', '0001249']"
1683160,"Se realizaron estudios de deleción de ADN con 5 marcadores de ADN localizados en 15q11-q12 en 14 pacientes con síndrome de Angel (AS) (9 casos esporádicos y 5 familiares). Se detectó una densidad de una copia para uno o más de los 5 loci en 8 (57,1%) de los 14 pacientes. En un paciente esporádico sólo se detectó una deleción del locus D15S11, que incluyó sólo la D15S10 en 3 pacientes familiares (sibs en una familia), que abarcaban 3 loci (D15S11, D15S10, D15S12) en un paciente esporádico, y que abarcaban 4 loci (D15S9, D15S11, D15S10, D15S12) en los otros 3 pacientes esporádicos. La deleción común a nuestros pacientes, así como a los pacientes notificados, puede estar confinada a un segmento entre D15S11 y D15S10, si los 5 loci se ordenan como CEN-D15S18-(D15S9-D15S11-D15S10)-D15S12-QT ER. Este sitio se solapa, pero es más distal al lugar común de deleción en los pacientes con síndrome de Prader-Willi (PWS). En la familia de los 3 hermanos, tanto la madre fenotípicamente normal como el abuelo materno también presentan deleciones del locus D15S10. Estos resultados fueron consistentes con la hipótesis de la impresión genómica para la aparición de AS, es decir, la falta de un locus de origen maternal lleva a AS, pero puede no sustentar un modelo que al igual que el fenotipo alternativo de PWS en el locus idéntico.","['esporádicos', 'casos familiares.', 'esporádicos', 'esporádicos', 'esporádicos']","['0003745', '0000005', '0003745', '0003745', '0003745']"
16871364,"La brachydactyly tipo a1 (BDA1) está causada por mutaciones en el gen del erizo indio, IHS, en el cromosoma 2q35-36. En este estudio se identificó y caracterizó a una gran familia China de cinco generaciones con BDA1. Todos los familiares afectados demostraron un fenotipo homogéneo significativo y algunas características clínicas únicas diferentes de las asociadas a las mutaciones BDA1 notificadas en IHS. El análisis de ligamiento mostró que el gen BDA1 en la familia estaba ligado al marcador D2S126 cerca de IHS con una puntuación de LOD de 4,74 en una fracción de recombinación de 0. El análisis de secuencias de ADN reveló una transición heterozigótica de C a T en el nucleótido 461 de IHS, lo que resultó en una nueva sustitución T154I. La mutación T154I se asgregó con todos los individuos afectados en la familia, y no estaba presente en familiares normales ni en 200 controles normales. Estos resultados amplían el espectro de fenotipo clínico asociado a mutaciones IHS.","['Brachydactyly tipo a1', 'BDA1', 'fenotipo homogéneo significativo.']","['0009371', '0009371', '0003813']"
16957682,"Las mutaciones de sentido heterozigótico en el receptor de la serina-treonina quinasa BMPR1B resultan típicamente en brachydactyly tipo a2 (BDA2), mientras que las mutaciones en el correspondiente ligando GDF5 causan brachydactyly tipo C (BDC). Las mutaciones en el cabeza inhibidor de la GDF (NOG) o mutaciones activadoras en GDF5 causan symphalangism proximal (SYM1). Aquí describimos una nueva mutación en BMPR1B (R486Q) que se asocia a BDA2 o a un fenotipo tipo BDC/SYM1. Se realizaron investigaciones funcionales de la mutación R486Q y se compararon con la mutación BDA2 R486W y WT BMPR1B. La sobreexpresión de los receptores mutantes en cultivos de micromasas de pollo produjo una marcada inhibición de la chondrogenesis con el mutante R486Q, mostrando un efecto más intenso que el mutante R486W. Para investigar las consecuencias de las mutaciones BMPR1B en la transducción de la señal intracelular, se utilizaron células C2C12 de transfected estable y se midió la actividad de las vías SMAD-dependientes y SMAD-independientes. La activación SMAD tras la estimulación con GDF5 se suprimió en ambos mutantes. La inducción de fosfatasa alcalina mostraba una pérdida casi completa de la activación por ambos mutantes. Nuestros datos extienden el espectro mutacional y fenotípico previamente conocido asociado a mutaciones en BMPR1B. Los trastornos de la cascada de señalización de NOG-GDF5-BMPR1B pueden dar lugar a manifestaciones clínicas similares en función del efecto cuantitativo y del modo de acción de las mutaciones específicas dentro de la misma vía funcional.","['brachydactyly tipo a2 (BDA2)', 'brachydactyly', 'brachydactyly', 'brachydactyly tipo C', 'CBM', 'symphalangism proximal.', 'symphalangism', 'SYM1', 'BDA2', 'CBM', 'SYM1-like']","['0009372', '0001156', '0001156', '0009373', '0009373', '0100264', '0100264', '0006152', '0009372', '0009373', '0006152']"
17431915,"Se presenta una amplia variabilidad fenotípica en una familia con mutaciones SALL1; la hermana mayor presentó un fenotipo del síndrome de Towne-Brock, incluyendo anomalías en el oído externo, polydactyly preaxial y ano colocado anterior, mientras que la hermana menor presentó un fenotipo que se asemejaba al síndrome de Goldenhar, incluyendo conductos auditivos atretic, hipoplasia mandibular y polydactyly preaxial derecha, así como un dermoide epibulbar. La madre tenía orejas externas anormales, pero de otro modo estructuralmente normal, y el padre estaba asintomático. El análisis del gen SALL1 reveló que ambas hijas eran heterocigotos para la mutación sin sentido 1256T > A (L419X), que está presente 5 ' a la región que codifica el primer doble dedo de zinc. La madre fue heterozigótica para la mutación L419X. La hija más joven es la primera paciente con una mutación SALL1 para presentar un fenotipo clásico de tipo síndrome de Goldenhar con un dermoide epibulbar. La observación aporta apoyo adicional al concepto de que el síndrome de Goldenhar es un trastorno etiológicamente heterogéneo que puede tener una base genética en algunos casos.","['variaciones fenotípicas amplias dentro de una familia.', 'anomalías del oído externo.', 'anomalías del oído.', 'polydactyly preaxial.', 'polydactyly', 'ano anterior colocado.', 'conductos atretic del oído.', 'hipoplasia mandibular.', 'polydactyly preaxial.', 'polydactyly', 'epibulbar dermoide.', 'epibulbar dermoide.', 'heterogéneos']","['0003822', '0000356', '0000598', '0001177', '0010442', '0001545', '0000413', '0000347', '0001177', '0010442', '0001140', '0001140', '0001425']"
1745350,"Se estudiaron dos familias con una variante inusual de neurofibromatosis (NF). La primera familia tuvo neurofibromas espinales y manchas café au lait (CLS), los segundos neurofibromas espinales sin CLS. Otros signos de NF1 o NF2, como tumores cutáneos, nódulos Lisch o tumores acústicos, estaban ausentes. El patrón de herencia en ambos pedigríes fue consistente con herencia autosómica dominante. Mediante el análisis de ligamiento genético con marcadores de ADN estrechamente ligados a los loci NF1 y NF2, se determinó que la localización probable de la mutación en la primera familia estaba en el gen NF1 con probabilidades de 97:1, mientras que la mutación en la segunda familia fue excluida del locus NF1 con odds superiores a 100.000:1. Las familias como estas, en las que se transmite un subgrupo definido del fenotipo NF, son importantes para comprender las consecuencias funcionales de las mutaciones particulares en los genes NF.","['neurofibromatosis', 'neurofibromas espinales.', 'neurofibromas', 'manchas café au lait (CLS)', 'manchas café au lait', 'neurofibromas espinales.', 'neurofibromas pinales.', 'neurofibromas', 'tumores cutáneos.', 'tumores', 'Nódulos Lisch.', 'tumores acústicos.', 'tumores', 'herencia autosómica dominante.', 'autosómica dominante.', 'dominante', 'herencia dominante.']","['0006746', '0009735', '0001067', '0000957', '0000957', '0009735', '0009735', '0001067', '0008069', '0002664', '0009737', '0009588', '0002664', '0000006', '0000006', '0000006', '0000006']"
1750770,"Dos lactantes muy prematuros (nacidos a las 29 y 25 semanas, respectivamente) presentaron costillas anormales. Aunque esto se consideró poco importante en el momento, se demostró posteriormente que algunos miembros de sus familias tenían un riesgo dominantemente hereditario de desarrollar cáncer de piel y otros problemas graves.","['recién nacidos prematuros.', 'costillas anormales', 'herencia dominante.', 'cáncer de piel', 'cáncer']","['0001622', '0000772', '0000006', '0008069', '0002664']"
1789288,"Presentamos una familia en la que se investigó a los individuos con riesgo de NF 2 con el uso de RM realzada con gadolinio. Esta técnica ha permitido el diagnóstico de neuromas acústicos pequeños (menos de 8 mm) en dos niños asintomáticos (edad 7 y 11 años), uno de los cuales presentaba una audiométricos normal y una prueba de respuesta evocada por el tronco encefálico. En nuestro conocimiento se trata de los pacientes asintomáticos más jóvenes en los que se ha demostrado el diagnóstico de NF 2. Es posible que los neuromas acústicos se desarrollen a una edad temprana con mayor frecuencia que los reconocidos previamente. El diagnóstico precoz de los neuromas acústicos con el uso de resonancia magnética realzada con gadolinio puede conducir a un mejor pronóstico tras la cirugía. Esta técnica ofrecerá la oportunidad de determinar mejor el curso natural de esta enfermedad.","['neuromas acústicos.', 'neuromas acústicos.', 'edad temprana', 'neuromas acústicos.']","['0009588', '0009588', '0003593', '0009588']"
